substitution_id,order_id,store_id,original_sku_id,substitute_sku_id,original_category,substitute_category,same_category,price_difference_inr,customer_accepted,reason_for_sub,order_date,acceptance_label
SUB_0013439,ORD_00113262,STR_006,SKU_0373,SKU_0340,Household,Household,True,-29.0,True,Out of Stock,2023-05-21,Accepted
SUB_0037263,ORD_00310726,STR_002,SKU_0433,SKU_0051,Baby & Kids,Fruits & Vegetables,False,-521.0,False,Out of Stock,2023-12-31,Rejected
SUB_0043980,ORD_00365939,STR_008,SKU_0474,SKU_0210,Snacks & Confectionery,Beverages,False,64.0,True,Out of Stock,2024-03-03,Accepted
SUB_0038808,ORD_00323111,STR_004,SKU_0213,SKU_0128,Beverages,Packaged Food,False,-102.0,False,Damaged,2024-01-13,Rejected
SUB_0007134,ORD_00060107,STR_006,SKU_0161,SKU_0434,Packaged Food,Baby & Kids,False,407.0,False,Damaged,2023-03-12,Rejected
SUB_0052701,ORD_00438573,STR_001,SKU_0194,SKU_0073,Beverages,Dairy & Eggs,False,68.0,True,Out of Stock,2024-06-09,Accepted
SUB_0017708,ORD_00148847,STR_001,SKU_0308,SKU_0047,Personal Care,Fruits & Vegetables,False,-139.0,False,Out of Stock,2023-07-10,Rejected
SUB_0022250,ORD_00186696,STR_004,SKU_0052,SKU_0011,Fruits & Vegetables,Fruits & Vegetables,True,-21.0,True,Out of Stock,2023-08-27,Accepted
SUB_0024523,ORD_00205665,STR_008,SKU_0065,SKU_0415,Dairy & Eggs,Baby & Kids,False,143.0,True,Out of Stock,2023-09-20,Accepted
SUB_0026436,ORD_00221300,STR_009,SKU_0135,SKU_0439,Packaged Food,Snacks & Confectionery,False,9.0,False,Out of Stock,2023-10-07,Rejected
SUB_0045479,ORD_00378733,STR_006,SKU_0013,SKU_0359,Fruits & Vegetables,Household,False,46.0,True,Out of Stock,2024-03-20,Accepted
SUB_0005059,ORD_00042943,STR_007,SKU_0302,SKU_0428,Personal Care,Baby & Kids,False,482.0,True,Damaged,2023-02-18,Accepted
SUB_0036442,ORD_00303858,STR_009,SKU_0423,SKU_0438,Baby & Kids,Snacks & Confectionery,False,-243.0,True,Out of Stock,2023-12-23,Accepted
SUB_0042497,ORD_00353664,STR_005,SKU_0205,SKU_0468,Beverages,Snacks & Confectionery,False,16.0,True,Out of Stock,2024-02-17,Accepted
SUB_0052640,ORD_00438086,STR_006,SKU_0262,SKU_0395,Personal Care,Baby & Kids,False,348.0,True,Out of Stock,2024-06-08,Accepted
SUB_0001585,ORD_00013269,STR_010,SKU_0083,SKU_0357,Dairy & Eggs,Household,False,58.0,True,Expired,2023-01-14,Accepted
SUB_0015559,ORD_00130982,STR_010,SKU_0299,SKU_0358,Personal Care,Household,False,107.0,True,Out of Stock,2023-06-15,Accepted
SUB_0034198,ORD_00285191,STR_008,SKU_0396,SKU_0269,Baby & Kids,Personal Care,False,-300.0,False,Out of Stock,2023-12-03,Rejected
SUB_0046226,ORD_00384855,STR_006,SKU_0036,SKU_0095,Fruits & Vegetables,Dairy & Eggs,False,67.0,False,Out of Stock,2024-03-28,Rejected
SUB_0037995,ORD_00316501,STR_004,SKU_0131,SKU_0062,Packaged Food,Fruits & Vegetables,False,-109.0,False,Out of Stock,2024-01-06,Rejected
SUB_0034084,ORD_00284167,STR_009,SKU_0398,SKU_0108,Baby & Kids,Dairy & Eggs,False,-390.0,False,Out of Stock,2023-12-02,Rejected
SUB_0035825,ORD_00298490,STR_010,SKU_0066,SKU_0151,Dairy & Eggs,Packaged Food,False,94.0,True,Out of Stock,2023-12-17,Accepted
SUB_0001389,ORD_00011756,STR_007,SKU_0332,SKU_0039,Household,Fruits & Vegetables,False,-145.0,True,Out of Stock,2023-01-13,Accepted
SUB_0029275,ORD_00244832,STR_007,SKU_0375,SKU_0277,Baby & Kids,Personal Care,False,-145.0,False,Out of Stock,2023-10-28,Rejected
SUB_0049961,ORD_00415805,STR_006,SKU_0073,SKU_0037,Dairy & Eggs,Fruits & Vegetables,False,-59.0,True,Out of Stock,2024-05-07,Accepted
SUB_0034984,ORD_00291504,STR_006,SKU_0277,SKU_0296,Personal Care,Personal Care,True,235.0,True,Out of Stock,2023-12-10,Accepted
SUB_0032367,ORD_00269682,STR_006,SKU_0151,SKU_0218,Packaged Food,Beverages,False,-134.0,True,Out of Stock,2023-11-19,Accepted
SUB_0035205,ORD_00293346,STR_006,SKU_0377,SKU_0379,Baby & Kids,Baby & Kids,True,-27.0,False,Out of Stock,2023-12-12,Rejected
SUB_0027276,ORD_00228162,STR_001,SKU_0385,SKU_0053,Baby & Kids,Fruits & Vegetables,False,-270.0,True,Out of Stock,2023-10-14,Accepted
SUB_0001793,ORD_00015123,STR_008,SKU_0078,SKU_0022,Dairy & Eggs,Fruits & Vegetables,False,-27.0,True,Out of Stock,2023-01-16,Accepted
SUB_0026430,ORD_00221271,STR_009,SKU_0465,SKU_0328,Snacks & Confectionery,Household,False,144.0,True,Out of Stock,2023-10-07,Accepted
SUB_0039224,ORD_00326453,STR_007,SKU_0118,SKU_0058,Dairy & Eggs,Fruits & Vegetables,False,-29.0,True,Damaged,2024-01-16,Accepted
SUB_0035169,ORD_00293083,STR_003,SKU_0442,SKU_0422,Snacks & Confectionery,Baby & Kids,False,471.0,False,Out of Stock,2023-12-12,Rejected
SUB_0028102,ORD_00235074,STR_001,SKU_0307,SKU_0048,Personal Care,Fruits & Vegetables,False,-129.0,False,Out of Stock,2023-10-20,Rejected
SUB_0008298,ORD_00070141,STR_006,SKU_0237,SKU_0410,Beverages,Baby & Kids,False,-27.0,False,Out of Stock,2023-03-25,Rejected
SUB_0036007,ORD_00299976,STR_007,SKU_0188,SKU_0255,Beverages,Personal Care,False,-22.0,False,Out of Stock,2023-12-19,Rejected
SUB_0038906,ORD_00324027,STR_002,SKU_0223,SKU_0163,Beverages,Packaged Food,False,-151.0,False,Out of Stock,2024-01-14,Rejected
SUB_0025415,ORD_00212994,STR_004,SKU_0284,SKU_0456,Personal Care,Snacks & Confectionery,False,-42.0,False,Out of Stock,2023-09-30,Rejected
SUB_0027094,ORD_00226663,STR_007,SKU_0284,SKU_0221,Personal Care,Beverages,False,-93.0,True,Out of Stock,2023-10-12,Accepted
SUB_0007071,ORD_00059636,STR_002,SKU_0208,SKU_0299,Beverages,Personal Care,False,47.0,False,Out of Stock,2023-03-12,Rejected
SUB_0043000,ORD_00357819,STR_007,SKU_0023,SKU_0083,Fruits & Vegetables,Dairy & Eggs,False,56.0,False,Out of Stock,2024-02-22,Rejected
SUB_0049448,ORD_00411550,STR_007,SKU_0070,SKU_0185,Dairy & Eggs,Packaged Food,False,26.0,False,Out of Stock,2024-05-01,Rejected
SUB_0015979,ORD_00134630,STR_010,SKU_0479,SKU_0130,Snacks & Confectionery,Packaged Food,False,-14.0,False,Out of Stock,2023-06-20,Rejected
SUB_0047233,ORD_00393268,STR_010,SKU_0130,SKU_0484,Packaged Food,Snacks & Confectionery,False,44.0,True,Out of Stock,2024-04-07,Accepted
SUB_0026862,ORD_00224717,STR_008,SKU_0037,SKU_0213,Fruits & Vegetables,Beverages,False,105.0,False,Damaged,2023-10-10,Rejected
SUB_0022495,ORD_00188814,STR_002,SKU_0482,SKU_0258,Snacks & Confectionery,Personal Care,False,34.0,True,Out of Stock,2023-08-30,Accepted
SUB_0040236,ORD_00334696,STR_006,SKU_0187,SKU_0241,Beverages,Beverages,True,218.0,True,Out of Stock,2024-01-25,Accepted
SUB_0023616,ORD_00198209,STR_001,SKU_0412,SKU_0284,Baby & Kids,Personal Care,False,-87.0,False,Out of Stock,2023-09-11,Rejected
SUB_0038196,ORD_00318086,STR_008,SKU_0214,SKU_0212,Beverages,Beverages,True,-35.0,False,Out of Stock,2024-01-07,Rejected
SUB_0042770,ORD_00356070,STR_002,SKU_0239,SKU_0009,Beverages,Fruits & Vegetables,False,36.0,True,Out of Stock,2024-02-20,Accepted
SUB_0004670,ORD_00039846,STR_006,SKU_0234,SKU_0104,Beverages,Dairy & Eggs,False,-78.0,True,Out of Stock,2023-02-14,Accepted
SUB_0044811,ORD_00373266,STR_006,SKU_0434,SKU_0211,Baby & Kids,Beverages,False,-351.0,False,Out of Stock,2024-03-13,Rejected
SUB_0015626,ORD_00131519,STR_009,SKU_0323,SKU_0338,Household,Household,True,-91.0,True,Out of Stock,2023-06-16,Accepted
SUB_0044099,ORD_00366979,STR_002,SKU_0053,SKU_0158,Fruits & Vegetables,Packaged Food,False,190.0,False,Damaged,2024-03-05,Rejected
SUB_0002516,ORD_00021288,STR_003,SKU_0245,SKU_0026,Beverages,Fruits & Vegetables,False,-111.0,False,Damaged,2023-01-23,Rejected
SUB_0045873,ORD_00381897,STR_006,SKU_0342,SKU_0032,Household,Fruits & Vegetables,False,-281.0,False,Damaged,2024-03-24,Rejected
SUB_0001006,ORD_00008516,STR_009,SKU_0172,SKU_0499,Packaged Food,Snacks & Confectionery,False,-55.0,False,Out of Stock,2023-01-09,Rejected
SUB_0040917,ORD_00340356,STR_004,SKU_0456,SKU_0446,Snacks & Confectionery,Snacks & Confectionery,True,-84.0,True,Out of Stock,2024-01-31,Accepted
SUB_0042782,ORD_00356144,STR_004,SKU_0016,SKU_0177,Fruits & Vegetables,Packaged Food,False,101.0,False,Out of Stock,2024-02-20,Rejected
SUB_0050521,ORD_00420668,STR_007,SKU_0435,SKU_0443,Baby & Kids,Snacks & Confectionery,False,-500.0,True,Out of Stock,2024-05-14,Accepted
SUB_0020343,ORD_00170586,STR_007,SKU_0057,SKU_0445,Fruits & Vegetables,Snacks & Confectionery,False,29.0,True,Out of Stock,2023-08-06,Accepted
SUB_0049950,ORD_00415709,STR_005,SKU_0160,SKU_0306,Packaged Food,Personal Care,False,159.0,True,Out of Stock,2024-05-07,Accepted
SUB_0036439,ORD_00303840,STR_009,SKU_0290,SKU_0106,Personal Care,Dairy & Eggs,False,-19.0,True,Damaged,2023-12-23,Accepted
SUB_0042622,ORD_00354800,STR_006,SKU_0084,SKU_0344,Dairy & Eggs,Household,False,168.0,False,Out of Stock,2024-02-18,Rejected
SUB_0020231,ORD_00169585,STR_008,SKU_0123,SKU_0378,Dairy & Eggs,Baby & Kids,False,364.0,False,Expired,2023-08-05,Rejected
SUB_0023519,ORD_00197376,STR_002,SKU_0269,SKU_0348,Personal Care,Household,False,56.0,False,Out of Stock,2023-09-10,Rejected
SUB_0016766,ORD_00141103,STR_004,SKU_0453,SKU_0462,Snacks & Confectionery,Snacks & Confectionery,True,-87.0,True,Out of Stock,2023-06-30,Accepted
SUB_0042556,ORD_00354195,STR_010,SKU_0452,SKU_0116,Snacks & Confectionery,Dairy & Eggs,False,83.0,False,Out of Stock,2024-02-17,Rejected
SUB_0004885,ORD_00041520,STR_010,SKU_0463,SKU_0053,Snacks & Confectionery,Fruits & Vegetables,False,-44.0,True,Out of Stock,2023-02-16,Accepted
SUB_0003698,ORD_00031701,STR_004,SKU_0160,SKU_0241,Packaged Food,Beverages,False,106.0,True,Out of Stock,2023-02-04,Accepted
SUB_0040024,ORD_00333035,STR_006,SKU_0499,SKU_0255,Snacks & Confectionery,Personal Care,False,77.0,False,Out of Stock,2024-01-23,Rejected
SUB_0007101,ORD_00059855,STR_004,SKU_0008,SKU_0234,Fruits & Vegetables,Beverages,False,62.0,True,Out of Stock,2023-03-12,Accepted
SUB_0046238,ORD_00384951,STR_007,SKU_0310,SKU_0052,Personal Care,Fruits & Vegetables,False,-226.0,False,Out of Stock,2024-03-28,Rejected
SUB_0021211,ORD_00178186,STR_006,SKU_0039,SKU_0362,Fruits & Vegetables,Household,False,-26.0,True,Damaged,2023-08-16,Accepted
SUB_0029276,ORD_00244843,STR_007,SKU_0033,SKU_0490,Fruits & Vegetables,Snacks & Confectionery,False,-52.0,False,Out of Stock,2023-10-28,Rejected
SUB_0031537,ORD_00262893,STR_006,SKU_0253,SKU_0279,Personal Care,Personal Care,True,161.0,True,Out of Stock,2023-11-13,Accepted
SUB_0015046,ORD_00126757,STR_001,SKU_0260,SKU_0444,Personal Care,Snacks & Confectionery,False,-90.0,False,Out of Stock,2023-06-10,Rejected
SUB_0009554,ORD_00080477,STR_010,SKU_0170,SKU_0038,Packaged Food,Fruits & Vegetables,False,30.0,True,Out of Stock,2023-04-07,Accepted
SUB_0035883,ORD_00298925,STR_004,SKU_0204,SKU_0296,Beverages,Personal Care,False,153.0,False,Out of Stock,2023-12-18,Rejected
SUB_0031156,ORD_00259781,STR_002,SKU_0133,SKU_0334,Packaged Food,Household,False,88.0,False,Out of Stock,2023-11-11,Rejected
SUB_0025218,ORD_00211400,STR_002,SKU_0155,SKU_0417,Packaged Food,Baby & Kids,False,161.0,False,Expired,2023-09-28,Rejected
SUB_0053335,ORD_00443916,STR_006,SKU_0104,SKU_0430,Dairy & Eggs,Baby & Kids,False,310.0,False,Out of Stock,2024-06-16,Rejected
SUB_0035754,ORD_00297983,STR_005,SKU_0172,SKU_0403,Packaged Food,Baby & Kids,False,348.0,False,Out of Stock,2023-12-17,Rejected
SUB_0050263,ORD_00418461,STR_006,SKU_0292,SKU_0138,Personal Care,Packaged Food,False,-59.0,False,Out of Stock,2024-05-11,Rejected
SUB_0040968,ORD_00340760,STR_009,SKU_0357,SKU_0145,Household,Packaged Food,False,70.0,True,Out of Stock,2024-01-31,Accepted
SUB_0030072,ORD_00251249,STR_005,SKU_0428,SKU_0443,Baby & Kids,Snacks & Confectionery,False,-675.0,False,Expired,2023-11-03,Rejected
SUB_0022279,ORD_00186957,STR_006,SKU_0475,SKU_0089,Snacks & Confectionery,Dairy & Eggs,False,53.0,True,Out of Stock,2023-08-27,Accepted
SUB_0013178,ORD_00111031,STR_007,SKU_0443,SKU_0040,Snacks & Confectionery,Fruits & Vegetables,False,-26.0,False,Out of Stock,2023-05-18,Rejected
SUB_0014182,ORD_00119440,STR_004,SKU_0497,SKU_0423,Snacks & Confectionery,Baby & Kids,False,274.0,True,Out of Stock,2023-05-30,Accepted
SUB_0039286,ORD_00326878,STR_002,SKU_0305,SKU_0148,Personal Care,Packaged Food,False,-176.0,True,Out of Stock,2024-01-17,Accepted
SUB_0021584,ORD_00181358,STR_005,SKU_0218,SKU_0001,Beverages,Fruits & Vegetables,False,-7.0,True,Out of Stock,2023-08-20,Accepted
SUB_0024985,ORD_00209567,STR_007,SKU_0366,SKU_0078,Household,Dairy & Eggs,False,-48.0,False,Out of Stock,2023-09-25,Rejected
SUB_0043011,ORD_00357927,STR_008,SKU_0158,SKU_0336,Packaged Food,Household,False,-123.0,False,Out of Stock,2024-02-22,Rejected
SUB_0010152,ORD_00085262,STR_010,SKU_0319,SKU_0013,Household,Fruits & Vegetables,False,-91.0,False,Out of Stock,2023-04-13,Rejected
SUB_0023241,ORD_00195053,STR_004,SKU_0125,SKU_0063,Packaged Food,Dairy & Eggs,False,-3.0,True,Out of Stock,2023-09-07,Accepted
SUB_0047755,ORD_00397472,STR_007,SKU_0293,SKU_0189,Personal Care,Beverages,False,50.0,True,Out of Stock,2024-04-13,Accepted
SUB_0044687,ORD_00372151,STR_009,SKU_0074,SKU_0043,Dairy & Eggs,Fruits & Vegetables,False,-41.0,False,Damaged,2024-03-11,Rejected
SUB_0039103,ORD_00325627,STR_007,SKU_0349,SKU_0355,Household,Household,True,-186.0,True,Out of Stock,2024-01-15,Accepted
SUB_0023223,ORD_00194907,STR_001,SKU_0430,SKU_0314,Baby & Kids,Household,False,-226.0,True,Damaged,2023-09-07,Accepted
SUB_0020611,ORD_00172825,STR_008,SKU_0333,SKU_0017,Household,Fruits & Vegetables,False,-77.0,False,Out of Stock,2023-08-09,Rejected
SUB_0001282,ORD_00011028,STR_008,SKU_0256,SKU_0024,Personal Care,Fruits & Vegetables,False,1.0,True,Out of Stock,2023-01-12,Accepted
SUB_0018686,ORD_00157035,STR_009,SKU_0212,SKU_0064,Beverages,Dairy & Eggs,False,83.0,False,Out of Stock,2023-07-20,Rejected
SUB_0040479,ORD_00336725,STR_006,SKU_0305,SKU_0272,Personal Care,Personal Care,True,-87.0,True,Out of Stock,2024-01-27,Accepted
SUB_0049593,ORD_00412736,STR_006,SKU_0219,SKU_0019,Beverages,Fruits & Vegetables,False,-108.0,True,Out of Stock,2024-05-03,Accepted
SUB_0026545,ORD_00222104,STR_004,SKU_0433,SKU_0256,Baby & Kids,Personal Care,False,-481.0,False,Out of Stock,2023-10-08,Rejected
SUB_0015178,ORD_00127791,STR_003,SKU_0190,SKU_0283,Beverages,Personal Care,False,65.0,True,Out of Stock,2023-06-11,Accepted
SUB_0024140,ORD_00202619,STR_010,SKU_0370,SKU_0380,Household,Baby & Kids,False,411.0,False,Damaged,2023-09-16,Rejected
SUB_0026219,ORD_00219556,STR_005,SKU_0350,SKU_0220,Household,Beverages,False,-79.0,False,Out of Stock,2023-10-06,Rejected
SUB_0054160,ORD_00451188,STR_004,SKU_0001,SKU_0120,Fruits & Vegetables,Dairy & Eggs,False,74.0,False,Out of Stock,2024-06-27,Rejected
SUB_0006430,ORD_00054293,STR_004,SKU_0368,SKU_0190,Household,Beverages,False,102.0,False,Out of Stock,2023-03-05,Rejected
SUB_0020334,ORD_00170541,STR_007,SKU_0132,SKU_0328,Packaged Food,Household,False,86.0,True,Out of Stock,2023-08-06,Accepted
SUB_0044105,ORD_00367008,STR_002,SKU_0421,SKU_0325,Baby & Kids,Household,False,-116.0,False,Out of Stock,2024-03-05,Rejected
SUB_0005638,ORD_00047680,STR_001,SKU_0323,SKU_0005,Household,Fruits & Vegetables,False,-71.0,False,Out of Stock,2023-02-25,Rejected
SUB_0040614,ORD_00337765,STR_005,SKU_0177,SKU_0398,Packaged Food,Baby & Kids,False,302.0,True,Out of Stock,2024-01-28,Accepted
SUB_0024357,ORD_00204358,STR_010,SKU_0253,SKU_0230,Personal Care,Beverages,False,62.0,False,Damaged,2023-09-18,Rejected
SUB_0003264,ORD_00028067,STR_006,SKU_0203,SKU_0402,Beverages,Baby & Kids,False,183.0,True,Out of Stock,2023-01-30,Accepted
SUB_0011462,ORD_00096744,STR_007,SKU_0303,SKU_0425,Personal Care,Baby & Kids,False,482.0,True,Damaged,2023-04-28,Accepted
SUB_0029720,ORD_00248202,STR_005,SKU_0080,SKU_0242,Dairy & Eggs,Beverages,False,-5.0,True,Out of Stock,2023-10-31,Accepted
SUB_0016172,ORD_00136261,STR_005,SKU_0257,SKU_0274,Personal Care,Personal Care,True,-126.0,False,Out of Stock,2023-06-23,Rejected
SUB_0028386,ORD_00237505,STR_001,SKU_0221,SKU_0304,Beverages,Personal Care,False,120.0,False,Out of Stock,2023-10-22,Rejected
SUB_0019052,ORD_00159876,STR_002,SKU_0490,SKU_0033,Snacks & Confectionery,Fruits & Vegetables,False,52.0,True,Out of Stock,2023-07-24,Accepted
SUB_0043515,ORD_00362339,STR_004,SKU_0153,SKU_0178,Packaged Food,Packaged Food,True,31.0,True,Out of Stock,2024-02-28,Accepted
SUB_0005836,ORD_00049404,STR_009,SKU_0028,SKU_0354,Fruits & Vegetables,Household,False,178.0,False,Out of Stock,2023-02-26,Rejected
SUB_0038754,ORD_00322639,STR_010,SKU_0211,SKU_0065,Beverages,Dairy & Eggs,False,33.0,False,Out of Stock,2024-01-12,Rejected
SUB_0050004,ORD_00416193,STR_003,SKU_0298,SKU_0231,Personal Care,Beverages,False,-95.0,True,Out of Stock,2024-05-08,Accepted
SUB_0026915,ORD_00225202,STR_003,SKU_0023,SKU_0478,Fruits & Vegetables,Snacks & Confectionery,False,32.0,True,Out of Stock,2023-10-11,Accepted
SUB_0050951,ORD_00424403,STR_009,SKU_0349,SKU_0011,Household,Fruits & Vegetables,False,-182.0,True,Out of Stock,2024-05-19,Accepted
SUB_0008410,ORD_00070965,STR_005,SKU_0174,SKU_0385,Packaged Food,Baby & Kids,False,183.0,False,Expired,2023-03-26,Rejected
SUB_0004811,ORD_00041050,STR_003,SKU_0025,SKU_0292,Fruits & Vegetables,Personal Care,False,38.0,True,Out of Stock,2023-02-16,Accepted
SUB_0017075,ORD_00143758,STR_007,SKU_0313,SKU_0424,Household,Baby & Kids,False,41.0,False,Damaged,2023-07-03,Rejected
SUB_0025387,ORD_00212732,STR_001,SKU_0250,SKU_0093,Personal Care,Dairy & Eggs,False,0.0,False,Out of Stock,2023-09-30,Rejected
SUB_0012558,ORD_00105728,STR_002,SKU_0395,SKU_0254,Baby & Kids,Personal Care,False,-462.0,False,Out of Stock,2023-05-11,Rejected
SUB_0005764,ORD_00048875,STR_004,SKU_0196,SKU_0045,Beverages,Fruits & Vegetables,False,-108.0,False,Out of Stock,2023-02-26,Rejected
SUB_0027482,ORD_00229830,STR_003,SKU_0123,SKU_0336,Dairy & Eggs,Household,False,-2.0,False,Expired,2023-10-15,Rejected
SUB_0020286,ORD_00170060,STR_002,SKU_0349,SKU_0128,Household,Packaged Food,False,-167.0,False,Damaged,2023-08-06,Rejected
SUB_0041728,ORD_00347340,STR_006,SKU_0219,SKU_0142,Beverages,Packaged Food,False,-71.0,False,Damaged,2024-02-09,Rejected
SUB_0023999,ORD_00201464,STR_007,SKU_0102,SKU_0194,Dairy & Eggs,Beverages,False,-80.0,False,Out of Stock,2023-09-15,Rejected
SUB_0035717,ORD_00297575,STR_002,SKU_0141,SKU_0107,Packaged Food,Dairy & Eggs,False,-82.0,False,Out of Stock,2023-12-17,Rejected
SUB_0042217,ORD_00351520,STR_006,SKU_0263,SKU_0481,Personal Care,Snacks & Confectionery,False,-5.0,False,Out of Stock,2024-02-14,Rejected
SUB_0000213,ORD_00001627,STR_007,SKU_0204,SKU_0416,Beverages,Baby & Kids,False,359.0,False,Out of Stock,2023-01-02,Rejected
SUB_0035609,ORD_00296693,STR_004,SKU_0496,SKU_0138,Snacks & Confectionery,Packaged Food,False,-52.0,False,Out of Stock,2023-12-16,Rejected
SUB_0000081,ORD_00000559,STR_006,SKU_0033,SKU_0413,Fruits & Vegetables,Baby & Kids,False,434.0,False,Out of Stock,2023-01-01,Rejected
SUB_0024561,ORD_00205944,STR_002,SKU_0121,SKU_0290,Dairy & Eggs,Personal Care,False,-90.0,False,Out of Stock,2023-09-21,Rejected
SUB_0042955,ORD_00357498,STR_003,SKU_0112,SKU_0287,Dairy & Eggs,Personal Care,False,141.0,True,Out of Stock,2024-02-22,Accepted
SUB_0052811,ORD_00439550,STR_003,SKU_0382,SKU_0046,Baby & Kids,Fruits & Vegetables,False,-644.0,False,Expired,2024-06-10,Rejected
SUB_0034378,ORD_00286516,STR_003,SKU_0357,SKU_0358,Household,Household,True,113.0,False,Out of Stock,2023-12-05,Rejected
SUB_0004348,ORD_00037011,STR_002,SKU_0317,SKU_0255,Household,Personal Care,False,-20.0,False,Expired,2023-02-11,Rejected
SUB_0005848,ORD_00049501,STR_010,SKU_0235,SKU_0151,Beverages,Packaged Food,False,116.0,False,Out of Stock,2023-02-26,Rejected
SUB_0041752,ORD_00347521,STR_008,SKU_0407,SKU_0054,Baby & Kids,Fruits & Vegetables,False,-295.0,False,Out of Stock,2024-02-09,Rejected
SUB_0029520,ORD_00246645,STR_010,SKU_0167,SKU_0460,Packaged Food,Snacks & Confectionery,False,-94.0,False,Out of Stock,2023-10-29,Rejected
SUB_0020368,ORD_00170829,STR_010,SKU_0120,SKU_0256,Dairy & Eggs,Personal Care,False,-65.0,False,Out of Stock,2023-08-06,Rejected
SUB_0022778,ORD_00191151,STR_004,SKU_0013,SKU_0377,Fruits & Vegetables,Baby & Kids,False,381.0,True,Out of Stock,2023-09-02,Accepted
SUB_0015216,ORD_00128148,STR_007,SKU_0335,SKU_0400,Household,Baby & Kids,False,150.0,False,Out of Stock,2023-06-11,Rejected
SUB_0030646,ORD_00255723,STR_002,SKU_0429,SKU_0196,Baby & Kids,Beverages,False,-157.0,False,Out of Stock,2023-11-07,Rejected
SUB_0039265,ORD_00326708,STR_010,SKU_0418,SKU_0263,Baby & Kids,Personal Care,False,-557.0,True,Damaged,2024-01-16,Accepted
SUB_0001737,ORD_00014573,STR_002,SKU_0196,SKU_0402,Beverages,Baby & Kids,False,117.0,False,Out of Stock,2023-01-16,Rejected
SUB_0038273,ORD_00318718,STR_004,SKU_0258,SKU_0161,Personal Care,Packaged Food,False,-138.0,True,Out of Stock,2024-01-08,Accepted
SUB_0007325,ORD_00061610,STR_006,SKU_0497,SKU_0339,Snacks & Confectionery,Household,False,-27.0,False,Out of Stock,2023-03-14,Rejected
SUB_0017161,ORD_00144342,STR_005,SKU_0299,SKU_0146,Personal Care,Packaged Food,False,25.0,True,Out of Stock,2023-07-04,Accepted
SUB_0011595,ORD_00097845,STR_009,SKU_0495,SKU_0196,Snacks & Confectionery,Beverages,False,62.0,False,Out of Stock,2023-04-29,Rejected
SUB_0032784,ORD_00273290,STR_009,SKU_0204,SKU_0367,Beverages,Household,False,-70.0,False,Damaged,2023-11-22,Rejected
SUB_0013910,ORD_00117070,STR_002,SKU_0045,SKU_0100,Fruits & Vegetables,Dairy & Eggs,False,58.0,True,Out of Stock,2023-05-27,Accepted
SUB_0020553,ORD_00172317,STR_001,SKU_0066,SKU_0401,Dairy & Eggs,Baby & Kids,False,161.0,False,Out of Stock,2023-08-09,Rejected
SUB_0053192,ORD_00442749,STR_002,SKU_0403,SKU_0260,Baby & Kids,Personal Care,False,-353.0,True,Damaged,2024-06-15,Accepted
SUB_0050582,ORD_00421128,STR_004,SKU_0274,SKU_0111,Personal Care,Dairy & Eggs,False,46.0,True,Out of Stock,2024-05-15,Accepted
SUB_0043491,ORD_00362160,STR_001,SKU_0308,SKU_0279,Personal Care,Personal Care,True,-25.0,True,Out of Stock,2024-02-28,Accepted
SUB_0003883,ORD_00033353,STR_001,SKU_0069,SKU_0458,Dairy & Eggs,Snacks & Confectionery,False,89.0,True,Out of Stock,2023-02-06,Accepted
SUB_0004029,ORD_00034689,STR_010,SKU_0070,SKU_0289,Dairy & Eggs,Personal Care,False,-133.0,True,Damaged,2023-02-07,Accepted
SUB_0042684,ORD_00355405,STR_003,SKU_0300,SKU_0006,Personal Care,Fruits & Vegetables,False,-316.0,False,Out of Stock,2024-02-19,Rejected
SUB_0033991,ORD_00283358,STR_002,SKU_0193,SKU_0386,Beverages,Baby & Kids,False,-49.0,True,Out of Stock,2023-12-02,Accepted
SUB_0042540,ORD_00354041,STR_009,SKU_0116,SKU_0416,Dairy & Eggs,Baby & Kids,False,341.0,True,Out of Stock,2024-02-17,Accepted
SUB_0054183,ORD_00451416,STR_007,SKU_0070,SKU_0140,Dairy & Eggs,Packaged Food,False,-89.0,False,Out of Stock,2024-06-27,Rejected
SUB_0008114,ORD_00068422,STR_005,SKU_0252,SKU_0259,Personal Care,Personal Care,True,-170.0,True,Damaged,2023-03-23,Accepted
SUB_0037964,ORD_00316195,STR_001,SKU_0381,SKU_0044,Baby & Kids,Fruits & Vegetables,False,-207.0,True,Expired,2024-01-06,Accepted
SUB_0028517,ORD_00238717,STR_010,SKU_0134,SKU_0392,Packaged Food,Baby & Kids,False,247.0,False,Out of Stock,2023-10-22,Rejected
SUB_0032486,ORD_00270808,STR_005,SKU_0108,SKU_0431,Dairy & Eggs,Baby & Kids,False,451.0,True,Out of Stock,2023-11-20,Accepted
SUB_0009479,ORD_00079947,STR_003,SKU_0066,SKU_0063,Dairy & Eggs,Dairy & Eggs,True,-65.0,False,Expired,2023-04-07,Rejected
SUB_0011575,ORD_00097700,STR_008,SKU_0012,SKU_0497,Fruits & Vegetables,Snacks & Confectionery,False,81.0,False,Out of Stock,2023-04-29,Rejected
SUB_0008342,ORD_00070458,STR_009,SKU_0406,SKU_0446,Baby & Kids,Snacks & Confectionery,False,-318.0,False,Out of Stock,2023-03-25,Rejected
SUB_0043339,ORD_00360805,STR_003,SKU_0290,SKU_0169,Personal Care,Packaged Food,False,158.0,True,Out of Stock,2024-02-26,Accepted
