order_id,store_id,customer_id,order_timestamp,order_date,order_hour,day_of_week,month,quarter,is_weekend,payment_method,order_value_inr,discount_amount_inr,delivery_charge_inr,platform_fee_inr,net_order_value_inr,pick_time_mins,pack_time_mins,dispatch_time_mins,travel_time_mins,total_delivery_mins,sla_met,distance_km,delivery_cost_inr,order_status,num_items,had_substitution,customer_rating,gross_profit_inr,is_profitable,order_hour_band,delivery_speed_band
ORD_00318361,STR_010,CUST_009328,2024-01-07 13:02:57,2024-01-07,13,Sunday,1,1,True,Card,163.42,24.51,0,4.9,143.81,8.3,3.08,1.45,7.66,20.49,False,1.63,28.42,Delivered,9,False,2.0,115.39,True,Afternoon,15-25 mins
ORD_00385574,STR_006,CUST_039644,2024-03-29 10:06:33,2024-03-29,10,Friday,3,1,False,UPI,602.89,30.14,0,18.09,590.84,6.41,1.5,1.64,10.02,19.57,False,3.01,38.91,Delivered,11,False,5.0,551.93,True,Morning,15-25 mins
ORD_00403029,STR_008,CUST_027410,2024-04-20 00:02:42,2024-04-20,0,Saturday,4,2,True,Card,293.3,0.0,0,8.8,302.1,4.3,3.01,1.7,4.8,13.81,False,0.75,22.74,Delivered,9,False,4.0,279.36,True,Late Night,10-15 mins
ORD_00412590,STR_004,CUST_042333,2024-05-03 19:19:07,2024-05-03,19,Friday,5,2,False,COD,308.46,0.0,0,9.25,317.71,4.22,2.53,1.74,6.28,14.77,False,0.82,20.82,Cancelled,11,False,,296.89,True,Evening,10-15 mins
ORD_00108380,STR_006,CUST_040645,2023-05-14 19:46:39,2023-05-14,19,Sunday,5,2,True,COD,177.47,0.0,0,5.32,182.79,6.57,2.15,0.64,3.0,12.36,False,0.58,23.27,Delivered,1,False,5.0,159.52,True,Evening,10-15 mins
ORD_00155807,STR_001,CUST_018417,2023-07-19 08:52:07,2023-07-19,8,Wednesday,7,3,False,Card,920.73,92.07,0,27.62,856.28,3.39,2.19,1.32,8.29,15.19,False,2.02,35.04,Delivered,4,False,3.0,821.24,True,Morning,15-25 mins
ORD_00355176,STR_010,CUST_044111,2024-02-18 23:36:13,2024-02-18,23,Sunday,2,1,True,UPI,175.56,17.56,0,5.27,163.27,5.93,2.09,1.38,4.9,14.3,False,1.62,29.9,Delivered,8,False,5.0,133.37,True,Night,10-15 mins
ORD_00389802,STR_007,CUST_016733,2024-04-03 18:20:42,2024-04-03,18,Wednesday,4,2,False,UPI,118.83,0.0,25,3.56,147.39,5.71,1.73,1.39,7.38,16.21,False,1.43,25.95,Delivered,3,False,4.0,121.44,True,Evening,15-25 mins
ORD_00417682,STR_007,CUST_005592,2024-05-10 11:53:16,2024-05-10,11,Friday,5,2,False,Wallet,486.7,0.0,0,14.6,501.3,3.27,1.5,1.29,3.0,9.06,True,0.86,16.65,Delivered,1,False,4.0,484.65,True,Morning,8-10 mins
ORD_00168891,STR_001,CUST_049390,2023-08-05 20:14:39,2023-08-05,20,Saturday,8,3,True,UPI,316.53,47.48,0,9.5,278.55,6.8,2.5,1.42,3.44,14.16,False,0.84,24.01,Delivered,10,False,2.0,254.54,True,Evening,10-15 mins
ORD_00285403,STR_010,CUST_006541,2023-12-03 08:33:29,2023-12-03,8,Sunday,12,4,True,UPI,176.11,8.81,0,5.28,172.58,4.17,3.24,1.07,3.0,11.48,False,0.53,17.56,Delivered,2,False,4.0,155.02,True,Morning,10-15 mins
ORD_00402469,STR_003,CUST_044513,2024-04-20 16:57:31,2024-04-20,16,Saturday,4,2,True,UPI,600.83,30.04,0,18.02,588.81,6.41,1.0,1.49,3.78,12.68,False,0.43,16.65,Delivered,8,False,1.0,572.16,True,Afternoon,10-15 mins
ORD_00004103,STR_006,CUST_013018,2023-01-05 13:08:58,2023-01-05,13,Thursday,1,1,False,Wallet,243.34,0.0,0,7.3,250.64,3.71,1.87,1.61,15.21,22.4,False,2.67,39.65,Delivered,7,False,3.0,210.99,True,Afternoon,15-25 mins
ORD_00183575,STR_004,CUST_046341,2023-08-23 19:18:00,2023-08-23,19,Wednesday,8,3,False,UPI,415.89,0.0,0,12.48,428.37,6.76,1.6,1.6,11.78,21.74,False,1.31,24.59,Delivered,4,True,4.0,403.78,True,Evening,15-25 mins
ORD_00308551,STR_010,CUST_034210,2023-12-28 16:06:35,2023-12-28,16,Thursday,12,4,False,Wallet,482.58,0.0,0,14.48,497.06,6.14,1.09,0.97,4.75,12.95,False,1.32,20.38,Delivered,1,True,4.0,476.68,True,Afternoon,10-15 mins
ORD_00124873,STR_002,CUST_044398,2023-06-07 13:23:08,2023-06-07,13,Wednesday,6,2,False,Wallet,387.97,19.4,0,11.64,380.21,7.81,1.58,1.38,7.94,18.71,False,1.68,31.24,Delivered,4,False,5.0,348.97,True,Afternoon,15-25 mins
ORD_00146273,STR_002,CUST_031772,2023-07-07 16:53:21,2023-07-07,16,Friday,7,3,False,Card,139.95,7.0,25,4.2,162.15,8.27,2.99,1.77,3.0,16.03,False,1.17,25.98,Delivered,9,False,3.0,136.17,True,Afternoon,15-25 mins
ORD_00047141,STR_004,CUST_025646,2023-02-24 20:11:59,2023-02-24,20,Friday,2,1,False,Card,285.41,14.27,0,8.56,279.7,3.59,2.06,1.77,3.0,10.42,False,0.33,16.77,Delivered,8,True,5.0,262.93,True,Evening,10-15 mins
ORD_00076814,STR_009,CUST_041613,2023-04-02 20:17:26,2023-04-02,20,Sunday,4,2,True,Card,410.95,0.0,0,12.33,423.28,6.0,2.33,1.92,8.04,18.29,False,2.01,31.26,Delivered,6,False,2.0,392.02,True,Evening,15-25 mins
ORD_00282138,STR_008,CUST_038209,2023-11-30 20:36:05,2023-11-30,20,Thursday,11,4,False,UPI,279.39,13.97,0,8.38,273.8,3.11,2.39,1.08,12.12,18.7,False,2.02,30.03,Delivered,1,False,5.0,243.77,True,Evening,15-25 mins
ORD_00087731,STR_009,CUST_036953,2023-04-16 20:06:38,2023-04-16,20,Sunday,4,2,True,UPI,93.39,9.34,25,2.8,111.85,4.38,1.94,1.27,16.37,23.96,False,2.81,37.74,Delivered,7,False,5.0,74.11,True,Evening,15-25 mins
ORD_00266640,STR_001,CUST_024536,2023-11-17 15:17:04,2023-11-17,15,Friday,11,4,False,Card,198.97,9.95,0,5.97,194.99,5.06,1.38,1.86,6.67,14.97,False,1.51,31.15,Delivered,5,False,4.0,163.84,True,Afternoon,10-15 mins
ORD_00341263,STR_005,CUST_043228,2024-02-01 19:01:35,2024-02-01,19,Thursday,2,1,False,COD,134.41,0.0,25,4.03,163.44,2.93,2.85,2.0,3.0,10.78,False,0.59,19.45,Delivered,8,False,3.0,143.99,True,Evening,10-15 mins
ORD_00356253,STR_005,CUST_038875,2024-02-20 21:27:17,2024-02-20,21,Tuesday,2,1,False,UPI,130.39,0.0,25,3.91,159.3,3.33,2.88,2.17,4.75,13.13,False,1.55,27.72,Delivered,10,True,5.0,131.58,True,Night,10-15 mins
ORD_00142606,STR_002,CUST_029840,2023-07-02 08:44:00,2023-07-02,8,Sunday,7,3,True,Card,508.31,25.42,0,15.25,498.14,7.01,2.24,1.37,3.0,13.62,False,0.53,15.16,Delivered,9,False,5.0,482.98,True,Morning,10-15 mins
ORD_00318846,STR_006,CUST_021395,2024-01-08 12:03:35,2024-01-08,12,Monday,1,1,False,UPI,201.45,0.0,0,6.04,207.49,6.05,1.53,1.27,7.18,16.03,False,1.38,26.08,Delivered,5,False,5.0,181.41,True,Afternoon,15-25 mins
ORD_00059148,STR_006,CUST_025063,2023-03-11 15:06:19,2023-03-11,15,Saturday,3,1,True,UPI,168.65,25.3,0,5.06,148.41,7.29,1.86,1.71,9.63,20.49,False,3.02,38.23,Delivered,2,False,4.0,110.18,True,Afternoon,15-25 mins
ORD_00249450,STR_007,CUST_013745,2023-11-01 08:31:07,2023-11-01,8,Wednesday,11,4,False,Card,368.21,0.0,0,11.05,379.26,2.0,2.12,1.63,7.67,13.42,False,1.9,30.09,Delivered,7,True,3.0,349.17,True,Morning,10-15 mins
ORD_00433016,STR_004,CUST_034251,2024-06-01 13:39:04,2024-06-01,13,Saturday,6,2,True,UPI,412.38,41.24,0,12.37,383.51,2.79,3.5,1.99,9.12,17.4,False,1.7,29.53,Delivered,6,False,4.0,353.98,True,Afternoon,15-25 mins
ORD_00376315,STR_004,CUST_004966,2024-03-17 07:53:33,2024-03-17,7,Sunday,3,1,True,Card,542.25,54.22,0,16.27,504.3,2.0,1.19,1.52,5.92,10.63,False,0.99,17.71,Delivered,7,True,4.0,486.59,True,Morning,10-15 mins
ORD_00007518,STR_008,CUST_015942,2023-01-08 07:34:58,2023-01-08,7,Sunday,1,1,True,Card,49.0,0.0,25,1.47,75.47,5.04,2.85,1.35,8.67,17.91,False,2.16,36.97,Delivered,9,False,4.0,38.5,True,Morning,15-25 mins
ORD_00248677,STR_009,CUST_019920,2023-10-31 18:30:50,2023-10-31,18,Tuesday,10,4,False,Card,205.15,10.26,0,6.15,201.04,6.85,1.0,1.17,6.31,15.329999999999998,False,1.63,26.35,Delivered,9,False,5.0,174.69,True,Evening,15-25 mins
ORD_00052841,STR_006,CUST_002090,2023-03-03 09:52:00,2023-03-03,9,Friday,3,1,False,UPI,276.85,0.0,0,8.31,285.16,5.2,1.09,1.79,5.9,13.98,False,1.36,22.76,Delivered,2,False,3.0,262.4,True,Morning,10-15 mins
ORD_00160984,STR_008,CUST_022551,2023-07-25 18:10:09,2023-07-25,18,Tuesday,7,3,False,UPI,388.22,38.82,0,11.65,361.05,5.8,2.21,0.5,3.37,11.88,False,0.71,21.27,Delivered,7,False,5.0,339.78,True,Evening,10-15 mins
ORD_00030582,STR_009,CUST_040551,2023-02-02 11:41:28,2023-02-02,11,Thursday,2,1,False,UPI,130.54,6.53,25,3.92,152.93,5.13,2.34,1.91,6.15,15.53,False,1.91,32.07,Delivered,9,False,4.0,120.86,True,Morning,15-25 mins
ORD_00390763,STR_001,CUST_028289,2024-04-05 08:27:15,2024-04-05,8,Friday,4,2,False,UPI,235.28,23.53,0,7.06,218.81,5.69,1.23,1.23,6.08,14.23,False,1.74,32.46,Delivered,3,False,4.0,186.35,True,Morning,10-15 mins
ORD_00091702,STR_003,CUST_038703,2023-04-22 18:44:25,2023-04-22,18,Saturday,4,2,True,Wallet,294.11,0.0,0,8.82,302.93,4.42,1.83,1.88,5.01,13.14,False,1.02,20.22,Delivered,4,False,4.0,282.71,True,Evening,10-15 mins
ORD_00396627,STR_008,CUST_024157,2024-04-12 08:55:55,2024-04-12,8,Friday,4,2,False,UPI,468.05,23.4,0,14.04,458.69,7.0,2.68,1.66,3.0,14.34,False,0.38,17.0,Delivered,2,False,2.0,441.69,True,Morning,10-15 mins
ORD_00417643,STR_006,CUST_000360,2024-05-10 10:45:03,2024-05-10,10,Friday,5,2,False,UPI,177.49,0.0,0,5.32,182.81,6.19,1.19,1.61,9.15,18.14,False,1.6,31.75,Delivered,4,False,5.0,151.06,True,Morning,15-25 mins
ORD_00143347,STR_001,CUST_045221,2023-07-03 19:12:25,2023-07-03,19,Monday,7,3,False,UPI,112.71,5.64,25,3.38,135.45,3.59,2.42,1.6,8.66,16.27,False,1.37,26.96,Delivered,10,False,5.0,108.49,True,Evening,15-25 mins
ORD_00053780,STR_008,CUST_001139,2023-03-04 14:59:36,2023-03-04,14,Saturday,3,1,True,Card,449.62,0.0,0,13.49,463.11,8.1,1.26,0.5,7.11,16.97,False,1.37,30.64,Delivered,6,True,5.0,432.47,True,Afternoon,15-25 mins
ORD_00073431,STR_009,CUST_002836,2023-03-29 19:11:46,2023-03-29,19,Wednesday,3,1,False,UPI,201.06,40.21,0,6.03,166.88,3.37,1.45,1.52,4.51,10.85,False,0.76,19.99,Delivered,1,False,5.0,146.89,True,Evening,10-15 mins
ORD_00269863,STR_007,CUST_034104,2023-11-19 12:07:43,2023-11-19,12,Sunday,11,4,True,Card,529.25,0.0,0,15.88,545.13,6.01,2.8,1.01,8.89,18.71,False,1.53,26.12,Delivered,11,True,1.0,519.01,True,Afternoon,15-25 mins
ORD_00425680,STR_009,CUST_014554,2024-05-21 09:57:01,2024-05-21,9,Tuesday,5,2,False,UPI,584.69,0.0,0,17.54,602.23,7.86,3.41,2.95,3.0,17.22,False,1.07,19.84,Delivered,4,True,4.0,582.39,True,Morning,15-25 mins
ORD_00318705,STR_004,CUST_036854,2024-01-08 08:35:55,2024-01-08,8,Monday,1,1,False,UPI,242.09,24.21,0,7.26,225.14,5.35,2.54,0.8,3.12,11.81,False,0.47,16.92,Cancelled,7,False,,208.22,True,Morning,10-15 mins
ORD_00002435,STR_006,CUST_015266,2023-01-03 20:06:49,2023-01-03,20,Tuesday,1,1,False,Wallet,276.33,13.82,0,8.29,270.8,4.74,2.95,1.55,11.15,20.39,False,1.99,31.62,Delivered,6,False,5.0,239.18,True,Evening,15-25 mins
ORD_00325717,STR_009,CUST_042175,2024-01-15 19:52:53,2024-01-15,19,Monday,1,1,False,Wallet,338.04,16.9,0,10.14,331.28,5.21,1.6,1.32,12.25,20.380000000000003,False,2.37,34.23,Delivered,11,True,4.0,297.05,True,Evening,15-25 mins
ORD_00222977,STR_001,CUST_012434,2023-10-09 20:11:00,2023-10-09,20,Monday,10,4,False,UPI,134.62,0.0,25,4.04,163.66,4.71,1.24,1.2,4.04,11.19,False,0.52,17.52,Delivered,8,False,5.0,146.14,True,Evening,10-15 mins
ORD_00302398,STR_005,CUST_046000,2023-12-22 14:27:41,2023-12-22,14,Friday,12,4,False,UPI,255.94,25.59,0,7.68,238.03,6.77,2.64,1.59,6.29,17.29,False,1.42,22.01,Delivered,8,False,5.0,216.02,True,Afternoon,15-25 mins
ORD_00094033,STR_009,CUST_003974,2023-04-24 16:19:01,2023-04-24,16,Monday,4,2,False,UPI,703.96,0.0,0,21.12,725.08,6.87,1.81,1.67,4.2,14.55,False,0.86,22.27,Delivered,4,False,5.0,702.81,True,Afternoon,10-15 mins
ORD_00017356,STR_003,CUST_020670,2023-01-19 17:16:58,2023-01-19,17,Thursday,1,1,False,COD,292.22,58.44,0,8.77,242.55,5.51,2.54,2.45,5.15,15.65,False,0.9,22.03,Delivered,4,False,4.0,220.52,True,Evening,15-25 mins
ORD_00044091,STR_010,CUST_046849,2023-02-19 20:30:51,2023-02-19,20,Sunday,2,1,True,Card,179.48,17.95,0,5.38,166.91,4.84,1.41,2.74,9.59,18.58,False,1.97,31.25,Delivered,1,False,5.0,135.66,True,Evening,15-25 mins
ORD_00010257,STR_009,CUST_029579,2023-01-11 03:16:55,2023-01-11,3,Wednesday,1,1,False,UPI,830.82,41.54,0,24.92,814.2,8.97,3.15,0.5,8.85,21.47,False,1.74,28.76,Delivered,7,False,5.0,785.44,True,Late Night,15-25 mins
ORD_00449299,STR_004,CUST_013875,2024-06-24 10:25:20,2024-06-24,10,Monday,6,2,False,UPI,172.14,0.0,0,5.16,177.3,4.31,2.92,1.37,3.0,11.6,False,0.8,25.16,Delivered,9,False,3.0,152.14,True,Morning,10-15 mins
ORD_00183740,STR_006,CUST_014353,2023-08-23 13:23:33,2023-08-23,13,Wednesday,8,3,False,UPI,142.68,14.27,25,4.28,157.69,6.73,2.97,2.18,7.88,19.76,False,1.85,30.86,Delivered,8,False,5.0,126.83,True,Afternoon,15-25 mins
ORD_00246713,STR_001,CUST_047839,2023-10-30 18:13:31,2023-10-30,18,Monday,10,4,False,UPI,153.25,0.0,0,4.6,157.85,3.97,1.41,1.41,7.72,14.51,False,2.12,33.91,Delivered,1,False,3.0,123.94,True,Evening,10-15 mins
ORD_00329572,STR_003,CUST_026661,2024-01-20 21:03:33,2024-01-20,21,Saturday,1,1,True,COD,337.97,0.0,0,10.14,348.11,4.98,2.23,1.05,4.88,13.14,False,0.66,19.93,Delivered,4,False,2.0,328.18,True,Night,10-15 mins
ORD_00370120,STR_006,CUST_001113,2024-03-09 18:34:50,2024-03-09,18,Saturday,3,1,True,Card,943.11,0.0,0,28.29,971.4,4.99,1.95,1.57,3.0,11.51,False,0.35,16.66,Delivered,11,False,5.0,954.74,True,Evening,10-15 mins
ORD_00390018,STR_010,CUST_016000,2024-04-03 18:32:50,2024-04-03,18,Wednesday,4,2,False,Card,203.97,20.4,0,6.12,189.69,8.45,2.53,1.46,5.0,17.439999999999998,False,0.95,24.65,Delivered,3,False,1.0,165.04,True,Evening,15-25 mins
ORD_00269765,STR_007,CUST_037204,2023-11-19 11:03:56,2023-11-19,11,Sunday,11,4,True,COD,186.81,0.0,0,5.6,192.41,3.93,1.49,0.85,7.82,14.09,False,2.01,31.49,Delivered,3,False,5.0,160.92,True,Morning,10-15 mins
ORD_00042152,STR_009,CUST_019545,2023-02-17 08:49:30,2023-02-17,8,Friday,2,1,False,Wallet,600.58,0.0,0,18.02,618.6,6.02,2.02,1.59,6.42,16.049999999999997,False,1.58,24.51,Delivered,7,False,5.0,594.09,True,Morning,15-25 mins
ORD_00012243,STR_002,CUST_039548,2023-01-14 08:17:45,2023-01-14,8,Saturday,1,1,True,Wallet,152.27,15.23,0,4.57,141.61,2.37,2.0,2.18,3.36,9.91,True,1.0,24.84,Delivered,3,False,5.0,116.77,True,Morning,8-10 mins
ORD_00418643,STR_009,CUST_033979,2024-05-11 17:29:59,2024-05-11,17,Saturday,5,2,True,UPI,195.74,9.79,0,5.87,191.82,4.72,1.0,1.97,5.2,12.89,False,1.44,31.28,Delivered,7,False,5.0,160.54,True,Evening,10-15 mins
ORD_00296193,STR_009,CUST_019197,2023-12-15 21:23:58,2023-12-15,21,Friday,12,4,False,COD,152.86,0.0,0,4.59,157.45,4.5,1.85,2.13,8.44,16.92,False,2.1,33.08,Cancelled,3,True,,124.37,True,Night,15-25 mins
ORD_00030309,STR_005,CUST_036507,2023-02-02 20:08:43,2023-02-02,20,Thursday,2,1,False,UPI,631.52,0.0,0,18.95,650.47,5.86,3.35,1.44,5.89,16.54,False,1.04,18.97,Delivered,1,False,4.0,631.5,True,Evening,15-25 mins
ORD_00369878,STR_003,CUST_037304,2024-03-09 21:38:54,2024-03-09,21,Saturday,3,1,True,COD,126.11,0.0,25,3.78,154.89,6.03,1.43,0.85,3.28,11.59,False,1.0,19.52,Delivered,7,False,5.0,135.37,True,Night,10-15 mins
ORD_00337602,STR_004,CUST_026214,2024-01-28 20:18:10,2024-01-28,20,Sunday,1,1,True,UPI,200.01,0.0,0,6.0,206.01,5.78,2.47,1.61,13.25,23.11,False,2.43,37.35,Delivered,3,False,2.0,168.66,True,Evening,15-25 mins
ORD_00008031,STR_003,CUST_000432,2023-01-09 20:53:34,2023-01-09,20,Monday,1,1,False,UPI,138.22,6.91,25,4.15,160.46,5.88,2.22,1.58,8.51,18.19,False,1.63,25.34,Delivered,8,False,2.0,135.12,True,Evening,15-25 mins
ORD_00216409,STR_004,CUST_028797,2023-10-03 19:35:40,2023-10-03,19,Tuesday,10,4,False,COD,250.83,50.17,0,7.52,208.18,5.52,1.83,0.99,6.38,14.72,False,1.21,26.19,Delivered,8,False,4.0,181.99,True,Evening,10-15 mins
ORD_00057314,STR_003,CUST_043565,2023-03-09 19:58:36,2023-03-09,19,Thursday,3,1,False,Card,274.99,0.0,0,8.25,283.24,5.4,1.88,1.56,6.78,15.62,False,1.2,26.18,Cancelled,11,False,,257.06,True,Evening,15-25 mins
ORD_00102762,STR_008,CUST_046336,2023-05-06 13:06:46,2023-05-06,13,Saturday,5,2,True,UPI,188.56,9.43,0,5.66,184.79,4.92,1.59,1.5,7.89,15.9,False,1.49,28.07,Delivered,2,False,5.0,156.72,True,Afternoon,15-25 mins
ORD_00116535,STR_005,CUST_033453,2023-05-26 09:47:55,2023-05-26,9,Friday,5,2,False,Wallet,421.99,63.3,0,12.66,371.35,4.05,1.91,1.48,3.49,10.93,False,1.0,25.97,Delivered,5,False,5.0,345.38,True,Morning,10-15 mins
ORD_00330391,STR_009,CUST_024296,2024-01-20 10:12:17,2024-01-20,10,Saturday,1,1,True,COD,298.96,29.9,0,8.97,278.03,7.29,2.37,1.4,8.19,19.25,False,2.35,35.31,Delivered,11,False,2.0,242.72,True,Morning,15-25 mins
ORD_00305870,STR_009,CUST_045947,2023-12-25 14:18:29,2023-12-25,14,Monday,12,4,False,Wallet,67.05,3.35,25,2.01,90.71,2.87,2.3,2.01,4.95,12.13,False,1.38,26.96,Delivered,11,True,4.0,63.75,True,Afternoon,10-15 mins
ORD_00344447,STR_004,CUST_030325,2024-02-05 22:57:52,2024-02-05,22,Monday,2,1,False,Wallet,309.43,0.0,0,9.28,318.71,6.55,1.56,1.4,6.66,16.17,False,0.86,22.42,Delivered,6,False,4.0,296.29,True,Night,15-25 mins
ORD_00162308,STR_007,CUST_028561,2023-07-27 12:40:05,2023-07-27,12,Thursday,7,3,False,Card,299.15,29.92,0,8.97,278.2,5.08,2.24,1.76,10.55,19.630000000000003,False,1.6,26.24,Delivered,4,False,4.0,251.96,True,Afternoon,15-25 mins
ORD_00232378,STR_005,CUST_001656,2023-10-17 17:20:03,2023-10-17,17,Tuesday,10,4,False,UPI,486.36,0.0,0,14.59,500.95,9.16,1.83,1.76,6.12,18.87,False,1.14,30.89,Delivered,6,False,3.0,470.06,True,Evening,15-25 mins
ORD_00092370,STR_009,CUST_027720,2023-04-22 09:50:14,2023-04-22,9,Saturday,4,2,True,Wallet,121.09,6.05,25,3.63,143.67,3.85,3.64,1.54,8.05,17.080000000000002,False,2.51,33.39,Delivered,11,False,5.0,110.28,True,Morning,15-25 mins
ORD_00174433,STR_010,CUST_001542,2023-08-11 13:04:56,2023-08-11,13,Friday,8,3,False,COD,284.7,0.0,0,8.54,293.24,6.56,2.3,2.01,6.42,17.29,False,1.9,36.08,Delivered,2,True,4.0,257.16,True,Afternoon,15-25 mins
ORD_00164628,STR_005,CUST_047050,2023-07-30 13:00:33,2023-07-30,13,Sunday,7,3,True,Card,50.79,5.08,25,1.52,72.23,6.03,2.2,0.92,5.63,14.78,False,1.03,27.49,Cancelled,1,False,,44.74,True,Afternoon,10-15 mins
ORD_00321250,STR_004,CUST_023087,2024-01-11 20:16:53,2024-01-11,20,Thursday,1,1,False,Card,178.17,0.0,0,5.35,183.52,3.76,2.52,1.76,8.36,16.4,False,1.79,28.58,Delivered,3,False,1.0,154.94,True,Evening,15-25 mins
ORD_00000803,STR_008,CUST_029544,2023-01-01 19:43:12,2023-01-01,19,Sunday,1,1,True,UPI,201.09,20.11,0,6.03,187.01,2.62,3.26,1.15,16.15,23.18,False,2.32,33.4,Delivered,7,False,5.0,153.61,True,Evening,15-25 mins
ORD_00340874,STR_010,CUST_046661,2024-01-31 11:26:26,2024-01-31,11,Wednesday,1,1,False,Wallet,151.16,0.0,0,4.53,155.69,4.25,3.06,1.83,3.84,12.98,False,0.62,18.4,Delivered,5,False,4.0,137.29,True,Morning,10-15 mins
ORD_00095511,STR_010,CUST_017491,2023-04-26 08:27:21,2023-04-26,8,Wednesday,4,2,False,UPI,376.58,75.32,0,11.3,312.56,2.0,1.17,1.24,4.71,9.12,True,1.57,25.98,Delivered,4,True,3.0,286.58,True,Morning,8-10 mins
ORD_00131620,STR_010,CUST_021744,2023-06-16 22:44:25,2023-06-16,22,Friday,6,2,False,Card,160.62,0.0,0,4.82,165.44,7.31,1.84,1.34,4.13,14.62,False,1.15,25.18,Delivered,1,True,4.0,140.26,True,Night,10-15 mins
ORD_00309632,STR_002,CUST_035595,2023-12-30 10:54:17,2023-12-30,10,Saturday,12,4,True,UPI,369.84,55.48,0,11.1,325.46,7.11,2.83,0.85,4.58,15.37,False,1.18,23.23,Delivered,8,False,3.0,302.23,True,Morning,15-25 mins
ORD_00064434,STR_004,CUST_048824,2023-03-18 19:43:34,2023-03-18,19,Saturday,3,1,True,UPI,524.88,0.0,0,15.75,540.63,9.43,1.75,0.95,10.62,22.75,False,1.82,27.93,Delivered,10,False,5.0,512.7,True,Evening,15-25 mins
ORD_00045313,STR_007,CUST_031726,2023-02-21 08:36:37,2023-02-21,8,Tuesday,2,1,False,UPI,145.47,7.27,25,4.36,167.56,3.79,2.29,1.75,3.0,10.83,False,0.49,18.57,Cancelled,10,True,,148.99,True,Morning,10-15 mins
ORD_00261506,STR_004,CUST_013342,2023-11-12 09:12:21,2023-11-12,9,Sunday,11,4,True,COD,244.22,0.0,0,7.33,251.55,7.8,2.27,1.22,3.0,14.29,False,0.88,22.31,Delivered,5,False,4.0,229.24,True,Morning,10-15 mins
ORD_00374688,STR_006,CUST_022635,2024-03-15 22:03:07,2024-03-15,22,Friday,3,1,False,COD,438.81,43.88,0,13.16,408.09,6.16,3.01,0.5,3.74,13.41,False,1.28,20.15,Delivered,7,False,4.0,387.94,True,Night,10-15 mins
ORD_00182978,STR_005,CUST_049499,2023-08-22 08:36:37,2023-08-22,8,Tuesday,8,3,False,Card,326.54,16.33,0,9.8,320.01,2.72,1.82,1.59,9.67,15.8,False,2.16,36.21,Delivered,8,False,5.0,283.8,True,Morning,15-25 mins
ORD_00386649,STR_008,CUST_019131,2024-03-30 18:14:31,2024-03-30,18,Saturday,3,1,True,Card,166.86,0.0,0,5.01,171.87,3.78,2.94,1.5,3.0,11.22,False,0.5,22.17,Delivered,2,False,5.0,149.7,True,Evening,10-15 mins
ORD_00394757,STR_001,CUST_048534,2024-04-10 12:04:01,2024-04-10,12,Wednesday,4,2,False,Card,644.85,96.73,0,19.35,567.47,2.79,2.51,0.5,15.37,21.17,False,2.31,31.53,Delivered,4,False,5.0,535.94,True,Afternoon,15-25 mins
ORD_00103938,STR_003,CUST_026650,2023-05-08 20:10:54,2023-05-08,20,Monday,5,2,False,UPI,171.89,0.0,0,5.16,177.05,4.11,2.54,2.04,14.98,23.67,False,2.63,31.83,Delivered,3,False,5.0,145.22,True,Evening,15-25 mins
ORD_00184381,STR_005,CUST_026470,2023-08-24 21:02:58,2023-08-24,21,Thursday,8,3,False,UPI,550.58,0.0,0,16.52,567.1,6.3,1.64,1.0,4.68,13.62,False,0.55,18.27,Delivered,4,False,4.0,548.83,True,Night,10-15 mins
ORD_00228718,STR_005,CUST_047536,2023-10-14 22:36:18,2023-10-14,22,Saturday,10,4,True,Card,289.67,0.0,0,8.69,298.36,4.7,1.66,0.98,11.6,18.94,False,2.66,33.29,Delivered,8,False,5.0,265.07,True,Night,15-25 mins
ORD_00201866,STR_002,CUST_017402,2023-09-16 21:29:00,2023-09-16,21,Saturday,9,3,True,UPI,793.42,39.67,0,23.8,777.55,6.3,1.48,2.07,4.85,14.7,False,0.59,23.78,Delivered,10,True,4.0,753.77,True,Night,10-15 mins
ORD_00315288,STR_002,CUST_002488,2024-01-05 14:56:34,2024-01-05,14,Friday,1,1,False,COD,112.31,16.85,25,3.37,123.83,2.0,1.0,1.73,11.9,16.630000000000003,False,2.55,34.85,Delivered,9,False,5.0,88.98,True,Afternoon,15-25 mins
ORD_00416900,STR_004,CUST_031754,2024-05-09 19:56:14,2024-05-09,19,Thursday,5,2,False,UPI,556.4,111.28,0,16.69,461.81,6.53,1.38,1.07,5.18,14.16,False,1.12,27.4,Delivered,5,False,3.0,434.41,True,Evening,10-15 mins
ORD_00398679,STR_010,CUST_008281,2024-04-14 23:52:40,2024-04-14,23,Sunday,4,2,True,Card,333.03,0.0,0,9.99,343.02,5.58,1.29,1.63,3.0,11.5,False,0.52,16.65,Delivered,6,False,3.0,326.37,True,Night,10-15 mins
ORD_00171786,STR_004,CUST_022850,2023-08-08 08:13:01,2023-08-08,8,Tuesday,8,3,False,COD,57.52,0.0,25,1.73,84.25,4.38,3.76,0.92,5.23,14.29,False,1.25,26.08,Delivered,1,True,5.0,58.17,True,Morning,10-15 mins
ORD_00201216,STR_004,CUST_042150,2023-09-15 21:28:15,2023-09-15,21,Friday,9,3,False,UPI,362.6,18.13,0,10.88,355.35,3.7,2.8,1.49,4.35,12.34,False,0.99,22.28,Delivered,5,False,5.0,333.07,True,Night,10-15 mins
