item_id,order_id,store_id,sku_id,category,quantity,unit_price_inr,unit_cost_inr,item_total_inr,item_margin_inr,is_substituted,order_date,item_margin_pct
ITM_000954213,ORD_00159168,STR_004,SKU_0155,Packaged Food,2,214.0,167.0,428.0,94.0,False,2023-07-23,0.2196
ITM_001848781,ORD_00308144,STR_005,SKU_0497,Snacks & Confectionery,1,120.0,82.0,120.0,38.0,False,2023-12-28,0.3167
ITM_002535877,ORD_00422684,STR_008,SKU_0364,Household,2,177.0,135.0,354.0,84.0,False,2024-05-17,0.2373
ITM_002137490,ORD_00356261,STR_005,SKU_0128,Packaged Food,1,48.0,37.0,48.0,11.0,False,2024-02-20,0.2292
ITM_001988444,ORD_00331371,STR_007,SKU_0011,Fruits & Vegetables,4,33.0,27.0,132.0,24.0,False,2024-01-21,0.1818
ITM_001629144,ORD_00271573,STR_003,SKU_0215,Beverages,1,10.0,8.0,10.0,2.0,False,2023-11-21,0.2
ITM_001886807,ORD_00314478,STR_002,SKU_0169,Packaged Food,1,205.0,160.0,205.0,45.0,False,2024-01-04,0.2195
ITM_000269236,ORD_00044968,STR_002,SKU_0266,Personal Care,4,302.0,217.0,1208.0,340.0,False,2023-02-21,0.2815
ITM_001494999,ORD_00249259,STR_005,SKU_0230,Beverages,3,72.0,58.0,216.0,42.0,False,2023-11-01,0.1944
ITM_001270864,ORD_00211921,STR_009,SKU_0029,Fruits & Vegetables,2,47.0,39.0,94.0,16.0,False,2023-09-28,0.1702
ITM_001533677,ORD_00255674,STR_002,SKU_0044,Fruits & Vegetables,2,51.0,42.0,102.0,18.0,False,2023-11-07,0.1765
ITM_000037398,ORD_00006297,STR_008,SKU_0318,Household,2,221.0,168.0,442.0,106.0,False,2023-01-07,0.2398
ITM_002299868,ORD_00383237,STR_004,SKU_0219,Beverages,1,159.0,127.0,159.0,32.0,False,2024-03-26,0.2013
ITM_000245418,ORD_00041030,STR_003,SKU_0279,Personal Care,1,171.0,123.0,171.0,48.0,False,2023-02-16,0.2807
ITM_001355977,ORD_00226089,STR_002,SKU_0030,Fruits & Vegetables,1,39.0,32.0,39.0,7.0,False,2023-10-12,0.1795
ITM_000357804,ORD_00059767,STR_003,SKU_0130,Packaged Food,2,94.0,73.0,188.0,42.0,False,2023-03-12,0.2234
ITM_000724263,ORD_00120855,STR_006,SKU_0165,Packaged Food,3,214.0,167.0,642.0,141.0,False,2023-06-01,0.2196
ITM_000000527,ORD_00000098,STR_002,SKU_0085,Dairy & Eggs,2,54.0,45.0,108.0,18.0,False,2023-01-01,0.1667
ITM_002427317,ORD_00404579,STR_006,SKU_0003,Fruits & Vegetables,4,77.0,63.0,308.0,56.0,False,2024-04-22,0.1818
ITM_000399555,ORD_00066703,STR_010,SKU_0224,Beverages,3,73.0,58.0,219.0,45.0,False,2023-03-20,0.2055
ITM_001540083,ORD_00256766,STR_003,SKU_0369,Household,2,166.0,126.0,332.0,80.0,False,2023-11-08,0.241
ITM_002239043,ORD_00373111,STR_003,SKU_0157,Packaged Food,2,111.0,87.0,222.0,48.0,False,2024-03-13,0.2162
ITM_002222207,ORD_00370290,STR_007,SKU_0321,Household,1,101.0,77.0,101.0,24.0,False,2024-03-09,0.2376
ITM_000298531,ORD_00049857,STR_005,SKU_0299,Personal Care,1,172.0,124.0,172.0,48.0,False,2023-02-27,0.2791
ITM_000874844,ORD_00145925,STR_007,SKU_0320,Household,1,236.0,179.0,236.0,57.0,False,2023-07-06,0.2415
ITM_000061315,ORD_00010266,STR_009,SKU_0293,Personal Care,1,77.0,55.0,77.0,22.0,False,2023-01-11,0.2857
ITM_001387152,ORD_00231272,STR_004,SKU_0038,Fruits & Vegetables,1,40.0,33.0,40.0,7.0,False,2023-10-16,0.175
ITM_000058705,ORD_00009833,STR_003,SKU_0064,Dairy & Eggs,1,111.0,93.0,111.0,18.0,False,2023-01-11,0.1622
ITM_002109052,ORD_00351527,STR_006,SKU_0048,Fruits & Vegetables,1,89.0,73.0,89.0,16.0,False,2024-02-14,0.1798
ITM_000520293,ORD_00086845,STR_010,SKU_0209,Beverages,2,10.0,8.0,20.0,4.0,False,2023-04-15,0.2
ITM_001914847,ORD_00319083,STR_009,SKU_0178,Packaged Food,1,45.0,35.0,45.0,10.0,False,2024-01-08,0.2222
ITM_001248805,ORD_00208246,STR_001,SKU_0241,Beverages,1,230.0,184.0,230.0,46.0,False,2023-09-24,0.2
ITM_001177307,ORD_00196333,STR_001,SKU_0102,Dairy & Eggs,1,116.0,97.0,116.0,19.0,False,2023-09-09,0.1638
ITM_001258079,ORD_00209793,STR_010,SKU_0327,Household,1,142.0,108.0,142.0,34.0,False,2023-09-25,0.2394
ITM_000602018,ORD_00100516,STR_006,SKU_0115,Dairy & Eggs,1,118.0,99.0,118.0,19.0,False,2023-05-03,0.161
ITM_001903779,ORD_00317290,STR_001,SKU_0229,Beverages,2,114.0,91.0,228.0,46.0,False,2024-01-07,0.2018
ITM_002303770,ORD_00383863,STR_002,SKU_0134,Packaged Food,1,10.0,8.0,10.0,2.0,False,2024-03-27,0.2
ITM_002123574,ORD_00353936,STR_007,SKU_0117,Dairy & Eggs,1,84.0,71.0,84.0,13.0,False,2024-02-17,0.1548
ITM_000689965,ORD_00115164,STR_004,SKU_0080,Dairy & Eggs,1,107.0,90.0,107.0,17.0,False,2023-05-24,0.1589
ITM_001732990,ORD_00288829,STR_010,SKU_0160,Packaged Food,1,124.0,97.0,124.0,27.0,False,2023-12-07,0.2177
ITM_002553335,ORD_00425581,STR_007,SKU_0002,Fruits & Vegetables,3,42.0,34.0,126.0,24.0,False,2024-05-21,0.1905
ITM_000211875,ORD_00035438,STR_010,SKU_0092,Dairy & Eggs,2,59.0,50.0,118.0,18.0,False,2023-02-08,0.1525
ITM_001338366,ORD_00223172,STR_003,SKU_0099,Dairy & Eggs,1,170.0,143.0,170.0,27.0,False,2023-10-09,0.1588
ITM_000328871,ORD_00054930,STR_010,SKU_0315,Household,1,129.0,98.0,129.0,31.0,False,2023-03-05,0.2403
ITM_000730446,ORD_00121877,STR_002,SKU_0185,Packaged Food,1,169.0,132.0,169.0,37.0,False,2023-06-03,0.2189
ITM_002031966,ORD_00338607,STR_003,SKU_0126,Packaged Food,1,23.0,18.0,23.0,5.0,False,2024-01-29,0.2174
ITM_000714879,ORD_00119305,STR_002,SKU_0165,Packaged Food,2,214.0,167.0,428.0,94.0,False,2023-05-30,0.2196
ITM_001841892,ORD_00306969,STR_001,SKU_0369,Household,2,166.0,126.0,332.0,80.0,False,2023-12-27,0.241
ITM_000661686,ORD_00110455,STR_007,SKU_0192,Beverages,2,106.0,85.0,212.0,42.0,False,2023-05-17,0.1981
ITM_002332585,ORD_00388701,STR_002,SKU_0404,Baby & Kids,3,277.0,194.0,831.0,249.0,False,2024-04-02,0.2996
ITM_001793681,ORD_00298893,STR_004,SKU_0007,Fruits & Vegetables,1,25.0,20.0,25.0,5.0,False,2023-12-18,0.2
ITM_001984289,ORD_00330675,STR_002,SKU_0295,Personal Care,1,89.0,64.0,89.0,25.0,False,2024-01-21,0.2809
ITM_000269473,ORD_00045013,STR_003,SKU_0123,Dairy & Eggs,2,98.0,82.0,196.0,32.0,False,2023-02-21,0.1633
ITM_001566485,ORD_00261130,STR_002,SKU_0088,Dairy & Eggs,3,20.0,17.0,60.0,9.0,False,2023-11-12,0.15
ITM_002640705,ORD_00440140,STR_002,SKU_0370,Household,3,97.0,74.0,291.0,69.0,False,2024-06-11,0.2371
ITM_000239013,ORD_00039946,STR_007,SKU_0227,Beverages,2,108.0,86.0,216.0,44.0,False,2023-02-14,0.2037
ITM_001384350,ORD_00230804,STR_010,SKU_0374,Baby & Kids,1,424.0,297.0,424.0,127.0,False,2023-10-15,0.2995
ITM_002685870,ORD_00447680,STR_004,SKU_0174,Packaged Food,4,116.0,90.0,464.0,104.0,False,2024-06-22,0.2241
ITM_002695600,ORD_00449316,STR_004,SKU_0299,Personal Care,3,172.0,124.0,516.0,144.0,False,2024-06-24,0.2791
ITM_002235706,ORD_00372544,STR_005,SKU_0143,Packaged Food,1,138.0,108.0,138.0,30.0,False,2024-03-12,0.2174
ITM_001552252,ORD_00258790,STR_002,SKU_0177,Packaged Food,1,149.0,116.0,149.0,33.0,False,2023-11-10,0.2215
ITM_001485099,ORD_00247670,STR_010,SKU_0144,Packaged Food,1,121.0,94.0,121.0,27.0,False,2023-10-30,0.2231
ITM_001928459,ORD_00321331,STR_005,SKU_0275,Personal Care,1,105.0,76.0,105.0,29.0,False,2024-01-11,0.2762
ITM_000333346,ORD_00055682,STR_010,SKU_0172,Packaged Food,2,126.0,98.0,252.0,56.0,False,2023-03-06,0.2222
ITM_000711593,ORD_00118756,STR_004,SKU_0409,Baby & Kids,1,159.0,111.0,159.0,48.0,False,2023-05-29,0.3019
ITM_000107351,ORD_00017990,STR_001,SKU_0364,Household,1,177.0,135.0,177.0,42.0,False,2023-01-20,0.2373
ITM_000220667,ORD_00036883,STR_001,SKU_0152,Packaged Food,1,74.0,58.0,74.0,16.0,False,2023-02-11,0.2162
ITM_001269330,ORD_00211670,STR_006,SKU_0092,Dairy & Eggs,1,59.0,50.0,59.0,9.0,False,2023-09-28,0.1525
ITM_002169430,ORD_00361575,STR_004,SKU_0207,Beverages,2,10.0,8.0,20.0,4.0,False,2024-02-27,0.2
ITM_002498892,ORD_00416509,STR_007,SKU_0446,Snacks & Confectionery,3,84.0,57.0,252.0,81.0,False,2024-05-08,0.3214
ITM_000322912,ORD_00053940,STR_009,SKU_0153,Packaged Food,1,14.0,11.0,14.0,3.0,False,2023-03-04,0.2143
ITM_001574400,ORD_00262449,STR_001,SKU_0338,Household,3,16.0,12.0,48.0,12.0,False,2023-11-13,0.25
ITM_002696495,ORD_00449471,STR_006,SKU_0096,Dairy & Eggs,2,120.0,101.0,240.0,38.0,False,2024-06-24,0.1583
ITM_001968210,ORD_00327951,STR_004,SKU_0365,Household,2,278.0,211.0,556.0,134.0,False,2024-01-18,0.241
ITM_002566183,ORD_00427684,STR_010,SKU_0423,Baby & Kids,1,394.0,276.0,394.0,118.0,False,2024-05-24,0.2995
ITM_002118518,ORD_00353104,STR_008,SKU_0098,Dairy & Eggs,2,101.0,85.0,202.0,32.0,False,2024-02-16,0.1584
ITM_001823553,ORD_00303869,STR_009,SKU_0403,Baby & Kids,3,474.0,332.0,1422.0,426.0,False,2023-12-23,0.2996
ITM_002063795,ORD_00343954,STR_008,SKU_0356,Household,1,208.0,158.0,208.0,50.0,False,2024-02-04,0.2404
ITM_000338396,ORD_00056515,STR_002,SKU_0057,Fruits & Vegetables,2,50.0,41.0,100.0,18.0,False,2023-03-08,0.18
ITM_001366339,ORD_00227826,STR_008,SKU_0016,Fruits & Vegetables,2,48.0,39.0,96.0,18.0,False,2023-10-13,0.1875
ITM_001112543,ORD_00185519,STR_001,SKU_0007,Fruits & Vegetables,1,25.0,20.0,25.0,5.0,False,2023-08-26,0.2
ITM_001956600,ORD_00326009,STR_002,SKU_0363,Household,3,97.0,74.0,291.0,69.0,False,2024-01-16,0.2371
ITM_001637529,ORD_00272954,STR_006,SKU_0430,Baby & Kids,1,345.0,241.0,345.0,104.0,False,2023-11-22,0.3014
ITM_001211064,ORD_00202009,STR_004,SKU_0155,Packaged Food,1,214.0,167.0,214.0,47.0,False,2023-09-16,0.2196
ITM_001823490,ORD_00303858,STR_009,SKU_0179,Packaged Food,1,41.0,32.0,41.0,9.0,False,2023-12-23,0.2195
ITM_001394873,ORD_00232580,STR_007,SKU_0042,Fruits & Vegetables,1,44.0,36.0,44.0,8.0,False,2023-10-17,0.1818
ITM_000433435,ORD_00072426,STR_005,SKU_0363,Household,1,97.0,74.0,97.0,23.0,False,2023-03-28,0.2371
ITM_002496667,ORD_00416143,STR_002,SKU_0165,Packaged Food,1,214.0,167.0,214.0,47.0,False,2024-05-08,0.2196
ITM_001417132,ORD_00236290,STR_003,SKU_0286,Personal Care,1,77.0,55.0,77.0,22.0,False,2023-10-21,0.2857
ITM_000420865,ORD_00070276,STR_007,SKU_0001,Fruits & Vegetables,2,55.0,45.0,110.0,20.0,False,2023-03-25,0.1818
ITM_000122826,ORD_00020560,STR_006,SKU_0248,Beverages,3,155.0,124.0,465.0,93.0,False,2023-01-22,0.2
ITM_001347015,ORD_00224604,STR_007,SKU_0170,Packaged Food,2,10.0,8.0,20.0,4.0,False,2023-10-10,0.2
ITM_001953033,ORD_00325439,STR_005,SKU_0020,Fruits & Vegetables,4,37.0,30.0,148.0,28.0,False,2024-01-15,0.1892
ITM_001015462,ORD_00169349,STR_006,SKU_0182,Packaged Food,2,37.0,29.0,74.0,16.0,False,2023-08-05,0.2162
ITM_001045527,ORD_00174384,STR_009,SKU_0288,Personal Care,4,273.0,197.0,1092.0,304.0,False,2023-08-11,0.2784
ITM_000843270,ORD_00140648,STR_007,SKU_0025,Fruits & Vegetables,2,61.0,50.0,122.0,22.0,False,2023-06-29,0.1803
ITM_002669098,ORD_00444885,STR_010,SKU_0289,Personal Care,2,10.0,7.0,20.0,6.0,False,2024-06-17,0.3
ITM_000994595,ORD_00165901,STR_010,SKU_0235,Beverages,1,80.0,64.0,80.0,16.0,False,2023-07-31,0.2
ITM_001557447,ORD_00259665,STR_001,SKU_0128,Packaged Food,1,48.0,37.0,48.0,11.0,False,2023-11-11,0.2292
ITM_000857002,ORD_00142949,STR_006,SKU_0203,Beverages,1,110.0,88.0,110.0,22.0,False,2023-07-02,0.2
ITM_000508196,ORD_00084819,STR_004,SKU_0257,Personal Care,1,176.0,127.0,176.0,49.0,False,2023-04-13,0.2784
ITM_002185489,ORD_00364214,STR_001,SKU_0270,Personal Care,1,219.0,158.0,219.0,61.0,False,2024-03-02,0.2785
ITM_001776562,ORD_00296066,STR_007,SKU_0185,Packaged Food,1,169.0,132.0,169.0,37.0,False,2023-12-15,0.2189
ITM_000572599,ORD_00095594,STR_001,SKU_0068,Dairy & Eggs,1,52.0,44.0,52.0,8.0,False,2023-04-27,0.1538
ITM_002633401,ORD_00438910,STR_005,SKU_0273,Personal Care,2,208.0,150.0,416.0,116.0,False,2024-06-09,0.2788
ITM_000427653,ORD_00071468,STR_001,SKU_0137,Packaged Food,1,118.0,92.0,118.0,26.0,False,2023-03-27,0.2203
ITM_002635667,ORD_00439296,STR_009,SKU_0062,Fruits & Vegetables,1,31.0,25.0,31.0,6.0,False,2024-06-09,0.1935
ITM_000471108,ORD_00078626,STR_004,SKU_0104,Dairy & Eggs,2,35.0,29.0,70.0,12.0,False,2023-04-05,0.1714
ITM_000823482,ORD_00137323,STR_008,SKU_0125,Packaged Food,2,40.0,31.0,80.0,18.0,False,2023-06-24,0.225
ITM_000331195,ORD_00055322,STR_005,SKU_0011,Fruits & Vegetables,3,33.0,27.0,99.0,18.0,False,2023-03-06,0.1818
ITM_000087375,ORD_00014628,STR_003,SKU_0023,Fruits & Vegetables,1,52.0,43.0,52.0,9.0,False,2023-01-16,0.1731
ITM_002182628,ORD_00363755,STR_004,SKU_0204,Beverages,1,92.0,74.0,92.0,18.0,False,2024-03-01,0.1957
ITM_000443312,ORD_00074058,STR_007,SKU_0235,Beverages,3,80.0,64.0,240.0,48.0,False,2023-03-30,0.2
ITM_001190786,ORD_00198617,STR_006,SKU_0355,Household,2,29.0,22.0,58.0,14.0,False,2023-09-11,0.2414
ITM_001937395,ORD_00322839,STR_002,SKU_0121,Dairy & Eggs,2,137.0,115.0,274.0,44.0,False,2024-01-13,0.1606
ITM_002152957,ORD_00358818,STR_001,SKU_0347,Household,1,203.0,154.0,203.0,49.0,False,2024-02-24,0.2414
ITM_002359880,ORD_00393286,STR_010,SKU_0117,Dairy & Eggs,1,84.0,71.0,84.0,13.0,False,2024-04-07,0.1548
ITM_000977983,ORD_00163156,STR_009,SKU_0022,Fruits & Vegetables,1,64.0,52.0,64.0,12.0,False,2023-07-28,0.1875
ITM_000638318,ORD_00106604,STR_005,SKU_0047,Fruits & Vegetables,2,57.0,47.0,114.0,20.0,False,2023-05-12,0.1754
ITM_000417588,ORD_00069724,STR_002,SKU_0139,Packaged Food,2,146.0,114.0,292.0,64.0,False,2023-03-25,0.2192
ITM_001357465,ORD_00226355,STR_005,SKU_0135,Packaged Food,1,63.0,49.0,63.0,14.0,False,2023-10-12,0.2222
ITM_000904694,ORD_00150862,STR_009,SKU_0139,Packaged Food,2,146.0,114.0,292.0,64.0,False,2023-07-12,0.2192
ITM_002412346,ORD_00402076,STR_008,SKU_0367,Household,3,22.0,17.0,66.0,15.0,False,2024-04-19,0.2273
ITM_000123810,ORD_00020731,STR_007,SKU_0189,Beverages,1,127.0,102.0,127.0,25.0,False,2023-01-22,0.1969
ITM_001021498,ORD_00170381,STR_006,SKU_0076,Dairy & Eggs,1,119.0,100.0,119.0,19.0,False,2023-08-06,0.1597
ITM_002326262,ORD_00387660,STR_008,SKU_0363,Household,2,97.0,74.0,194.0,46.0,False,2024-03-31,0.2371
ITM_001572164,ORD_00262061,STR_008,SKU_0219,Beverages,1,159.0,127.0,159.0,32.0,False,2023-11-12,0.2013
ITM_000485790,ORD_00081080,STR_006,SKU_0176,Packaged Food,2,174.0,136.0,348.0,76.0,False,2023-04-08,0.2184
ITM_000617722,ORD_00103184,STR_003,SKU_0170,Packaged Food,1,10.0,8.0,10.0,2.0,False,2023-05-07,0.2
ITM_001815247,ORD_00302495,STR_006,SKU_0237,Beverages,2,143.0,114.0,286.0,58.0,False,2023-12-22,0.2028
ITM_002601503,ORD_00433551,STR_009,SKU_0235,Beverages,1,80.0,64.0,80.0,16.0,False,2024-06-01,0.2
ITM_000006239,ORD_00001067,STR_010,SKU_0112,Dairy & Eggs,1,60.0,50.0,60.0,10.0,False,2023-01-01,0.1667
ITM_000134196,ORD_00022462,STR_006,SKU_0211,Beverages,1,91.0,73.0,91.0,18.0,False,2023-01-24,0.1978
ITM_002001063,ORD_00333441,STR_010,SKU_0185,Packaged Food,1,169.0,132.0,169.0,37.0,False,2024-01-23,0.2189
ITM_001528327,ORD_00254775,STR_003,SKU_0124,Dairy & Eggs,1,80.0,67.0,80.0,13.0,False,2023-11-06,0.1625
ITM_001740757,ORD_00290121,STR_004,SKU_0027,Fruits & Vegetables,2,52.0,43.0,104.0,18.0,False,2023-12-09,0.1731
ITM_000977778,ORD_00163122,STR_008,SKU_0044,Fruits & Vegetables,1,51.0,42.0,51.0,9.0,False,2023-07-28,0.1765
ITM_001834514,ORD_00305717,STR_007,SKU_0152,Packaged Food,1,74.0,58.0,74.0,16.0,False,2023-12-25,0.2162
ITM_001491682,ORD_00248726,STR_010,SKU_0238,Beverages,1,170.0,136.0,170.0,34.0,False,2023-10-31,0.2
ITM_001971592,ORD_00328526,STR_001,SKU_0264,Personal Care,1,97.0,70.0,97.0,27.0,False,2024-01-19,0.2784
ITM_000917692,ORD_00153024,STR_007,SKU_0013,Fruits & Vegetables,1,61.0,50.0,61.0,11.0,False,2023-07-15,0.1803
ITM_001494983,ORD_00249256,STR_005,SKU_0291,Personal Care,1,194.0,140.0,194.0,54.0,False,2023-11-01,0.2784
ITM_000153159,ORD_00025602,STR_004,SKU_0147,Packaged Food,3,295.0,230.0,885.0,195.0,False,2023-01-28,0.2203
ITM_001683190,ORD_00280562,STR_003,SKU_0366,Household,1,139.0,106.0,139.0,33.0,False,2023-11-29,0.2374
ITM_000772707,ORD_00128878,STR_007,SKU_0065,Dairy & Eggs,2,124.0,104.0,248.0,40.0,False,2023-06-12,0.1613
ITM_001058201,ORD_00176480,STR_002,SKU_0167,Packaged Food,2,172.0,134.0,344.0,76.0,False,2023-08-14,0.2209
ITM_000141928,ORD_00023754,STR_002,SKU_0176,Packaged Food,1,174.0,136.0,174.0,38.0,False,2023-01-26,0.2184
ITM_002108438,ORD_00351424,STR_005,SKU_0127,Packaged Food,1,119.0,93.0,119.0,26.0,False,2024-02-14,0.2185
ITM_001293718,ORD_00215746,STR_007,SKU_0040,Fruits & Vegetables,4,53.0,43.0,212.0,40.0,False,2023-10-02,0.1887
ITM_001579288,ORD_00263261,STR_009,SKU_0237,Beverages,1,143.0,114.0,143.0,29.0,False,2023-11-13,0.2028
ITM_000387899,ORD_00064756,STR_007,SKU_0198,Beverages,1,85.0,68.0,85.0,17.0,False,2023-03-18,0.2
ITM_001132241,ORD_00188800,STR_001,SKU_0476,Snacks & Confectionery,1,78.0,53.0,78.0,25.0,False,2023-08-30,0.3205
ITM_000681696,ORD_00113792,STR_003,SKU_0147,Packaged Food,2,295.0,230.0,590.0,130.0,False,2023-05-22,0.2203
ITM_000667961,ORD_00111510,STR_005,SKU_0084,Dairy & Eggs,3,130.0,109.0,390.0,63.0,False,2023-05-19,0.1615
ITM_002405727,ORD_00400963,STR_002,SKU_0131,Packaged Food,3,140.0,109.0,420.0,93.0,False,2024-04-18,0.2214
ITM_000456303,ORD_00076190,STR_002,SKU_0115,Dairy & Eggs,1,118.0,99.0,118.0,19.0,False,2023-04-02,0.161
ITM_002672134,ORD_00445391,STR_008,SKU_0027,Fruits & Vegetables,1,52.0,43.0,52.0,9.0,False,2024-06-18,0.1731
ITM_001803891,ORD_00300604,STR_004,SKU_0113,Dairy & Eggs,4,61.0,51.0,244.0,40.0,False,2023-12-20,0.1639
ITM_002142752,ORD_00357134,STR_007,SKU_0372,Household,3,137.0,104.0,411.0,99.0,False,2024-02-21,0.2409
ITM_001138045,ORD_00189759,STR_005,SKU_0094,Dairy & Eggs,1,92.0,77.0,92.0,15.0,False,2023-08-31,0.163
ITM_002191965,ORD_00365285,STR_001,SKU_0207,Beverages,2,10.0,8.0,20.0,4.0,False,2024-03-03,0.2
ITM_001603958,ORD_00267377,STR_008,SKU_0138,Packaged Food,3,40.0,31.0,120.0,27.0,False,2023-11-17,0.225
ITM_002114844,ORD_00352473,STR_009,SKU_0010,Fruits & Vegetables,2,17.0,14.0,34.0,6.0,False,2024-02-15,0.1765
ITM_001379894,ORD_00230083,STR_005,SKU_0321,Household,1,101.0,77.0,101.0,24.0,False,2023-10-15,0.2376
ITM_001696005,ORD_00282694,STR_004,SKU_0486,Snacks & Confectionery,2,19.0,13.0,38.0,12.0,False,2023-12-01,0.3158
ITM_002587429,ORD_00431235,STR_007,SKU_0368,Household,2,10.0,8.0,20.0,4.0,False,2024-05-29,0.2
ITM_000771111,ORD_00128619,STR_004,SKU_0129,Packaged Food,1,54.0,42.0,54.0,12.0,False,2023-06-12,0.2222
ITM_000746721,ORD_00124584,STR_008,SKU_0029,Fruits & Vegetables,2,47.0,39.0,94.0,16.0,False,2023-06-06,0.1702
ITM_002467491,ORD_00411229,STR_002,SKU_0007,Fruits & Vegetables,2,25.0,20.0,50.0,10.0,False,2024-05-01,0.2
ITM_000138309,ORD_00023165,STR_005,SKU_0048,Fruits & Vegetables,1,89.0,73.0,89.0,16.0,False,2023-01-25,0.1798
ITM_001453083,ORD_00242337,STR_005,SKU_0156,Packaged Food,2,82.0,64.0,164.0,36.0,False,2023-10-26,0.2195
ITM_001356158,ORD_00226122,STR_002,SKU_0374,Baby & Kids,1,424.0,297.0,424.0,127.0,False,2023-10-12,0.2995
ITM_002119830,ORD_00353328,STR_001,SKU_0103,Dairy & Eggs,2,75.0,63.0,150.0,24.0,False,2024-02-17,0.16
ITM_000088967,ORD_00014892,STR_006,SKU_0215,Beverages,1,10.0,8.0,10.0,2.0,False,2023-01-16,0.2
ITM_001013833,ORD_00169084,STR_003,SKU_0025,Fruits & Vegetables,4,61.0,50.0,244.0,44.0,False,2023-08-05,0.1803
ITM_002293040,ORD_00382083,STR_008,SKU_0326,Household,1,67.0,51.0,67.0,16.0,False,2024-03-24,0.2388
ITM_002282878,ORD_00380405,STR_010,SKU_0126,Packaged Food,1,23.0,18.0,23.0,5.0,False,2024-03-22,0.2174
ITM_002701136,ORD_00450232,STR_008,SKU_0012,Fruits & Vegetables,4,39.0,32.0,156.0,28.0,False,2024-06-25,0.1795
ITM_001953265,ORD_00325479,STR_006,SKU_0442,Snacks & Confectionery,2,118.0,80.0,236.0,76.0,False,2024-01-15,0.322
ITM_002346509,ORD_00391041,STR_005,SKU_0021,Fruits & Vegetables,1,66.0,54.0,66.0,12.0,False,2024-04-05,0.1818
ITM_001302658,ORD_00217281,STR_002,SKU_0144,Packaged Food,2,121.0,94.0,242.0,54.0,False,2023-10-04,0.2231
ITM_001737813,ORD_00289632,STR_009,SKU_0176,Packaged Food,2,174.0,136.0,348.0,76.0,False,2023-12-08,0.2184
